,Filename,New Labels,Tobacco Label
2963,2078711737a.jpg,['Email'],Email
2964,2078718342.jpg,['Email'],Email
2965,2078718698c.jpg,['Email'],Email
2966,2078721312.jpg,['Email'],Email
2967,2078736964.jpg,['Email'],Email
2968,2078748816a.jpg,['Email'],Email
2969,2078758393a.jpg,['Email'],Email
2970,2078772581.jpg,['Email'],Email
2971,2078783765.jpg,['Email'],Email
2972,2078785333.jpg,['Email'],Email
2973,2078787051a.jpg,['Email'],Email
2974,2078790784.jpg,['Email'],Email
2975,2078791240b.jpg,['Email'],Email
2976,2078796699a.jpg,['Email'],Email
2977,2078800112b.jpg,['Email'],Email
2978,2078801610c.jpg,['Email'],Email
2979,2078802227c.jpg,['Email'],Email
2980,2078802755a.jpg,['Email'],Email
2981,2078851793.jpg,['Email'],Email
2982,2078852235.jpg,['Email'],Email
2983,2078853416b_3418.jpg,['Email'],Email
2984,2078854139.jpg,['Email'],Email
2985,2078865373.jpg,['Email'],Email
2986,2078866065.jpg,['Email'],Email
2987,2078868519.jpg,['Email'],Email
2988,2078870030.jpg,['Email'],Email
2989,2078871620.jpg,['Email'],Email
2990,2078873797.jpg,['Email'],Email
2991,2078874121.jpg,['Email'],Email
2992,2078875153.jpg,['Email'],Email
2993,2078876269.jpg,['Email'],Email
2994,2078879163a.jpg,['Email'],Email
2995,2078880328b.jpg,['Email'],Email
2996,2078881416.jpg,['Email'],Email
2997,2079043035.jpg,['Email'],Email
2998,2079066936.jpg,['Email'],Email
2999,2079118800a.jpg,['Email'],Email
3000,2079129860.jpg,['Email'],Email
3001,2079131244.jpg,['Email'],Email
3002,2079132129.jpg,['Email'],Email
3003,2079175162.jpg,['Email'],Email
3004,2079180199.jpg,['Email'],Email
3005,2080109802c.jpg,['Email'],Email
3006,2080116567a.jpg,['Email'],Email
3007,2080150556b.jpg,['Email'],Email
3008,2080185536.jpg,['Email'],Email
3009,2080257713.jpg,['Email'],Email
3010,2080265356.jpg,['Email'],Email
3011,2080325954a.jpg,['Email'],Email
3012,2080436553a.jpg,['Email'],Email
3013,2080441685b.jpg,['Email'],Email
3014,2080536914.jpg,['Email'],Email
3015,2080650521c.jpg,['Email'],Email
3016,2080731955c.jpg,['Email'],Email
3017,2080777017a.jpg,['Email'],Email
3018,2080829018.jpg,['Email'],Email
3019,2080891364d_1365.jpg,['Email'],Email
3020,2080960195c.jpg,['Email'],Email
3021,2081008405.jpg,['Email'],Email
3022,2081179722a.jpg,['Email'],Email
3023,2081193524.jpg,['Email'],Email
3024,2081350001b.jpg,['Email'],Email
3025,2081409793.jpg,['Email'],Email
3026,2081422072.jpg,['Email'],Email
3027,2081465234a.jpg,['Email'],Email
3028,2081499563a.jpg,['Email'],Email
3029,2081500121b.jpg,['Email'],Email
3030,2081500243b.jpg,['Email'],Email
3031,2081500771.jpg,['Email'],Email
3032,2081501359a.jpg,['Email'],Email
3033,2081510216c.jpg,['Email'],Email
3034,2081520879a.jpg,['Email'],Email
3035,2081565975c.jpg,['Email'],Email
3036,2081700495a.jpg,['Email'],Email
3037,2081703215a.jpg,['Email'],Email
3038,2081762672.jpg,['Email'],Email
3039,2081766375.jpg,['Email'],Email
3040,2081917771.jpg,['Email'],Email
3041,2081961826a.jpg,['Email'],Email
3042,2081970957a.jpg,['Email'],Email
3043,2081980036a.jpg,['Email'],Email
3044,2082023149.jpg,['Email'],Email
3045,2082042530a.jpg,['Email'],Email
3046,2082057595.jpg,['Email'],Email
3047,2082058428.jpg,['Email'],Email
3048,2082063281b.jpg,['Email'],Email
3049,2082102932.jpg,['Email'],Email
3050,2082110412.jpg,['Email'],Email
3051,2082369729.jpg,['Email'],Email
3052,2082375116.jpg,['Email'],Email
3053,2082400874.jpg,['Email'],Email
3054,2082564294a.jpg,['Email'],Email
3055,2082782963.jpg,['Email'],Email
3056,2082835068c.jpg,['Email'],Email
3057,2082986649c.jpg,['Email'],Email
3058,2083157156.jpg,['Email'],Email
3059,2083182848d.jpg,['Email'],Email
3060,2083183167c_3168.jpg,['Email'],Email
3061,2083204707.jpg,['Email'],Email
3062,2083287881.jpg,['Email'],Email
3063,2083292221.jpg,['Email'],Email
3064,2083292414a.jpg,['Email'],Email
3065,2083318296a.jpg,['Email'],Email
3066,2083318596a.jpg,['Email'],Email
3067,2083318854a.jpg,['Email'],Email
3068,2083319138c.jpg,['Email'],Email
3069,2083319500a.jpg,['Email'],Email
3070,2083432603a.jpg,['Email'],Email
3071,2083618277a.jpg,['Email'],Email
3072,2083634169.jpg,['Email'],Email
3073,2083634674c.jpg,['Email'],Email
3074,2083635605b.jpg,['Email'],Email
3075,2083635833c.jpg,['Email'],Email
3076,2083647284d_7285.jpg,['Email'],Email
3077,2083647487b.jpg,['Email'],Email
3078,2083647688d.jpg,['Email'],Email
3079,2083647887a.jpg,['Email'],Email
3080,2083648195a.jpg,['Email'],Email
3081,2083648375a.jpg,['Email'],Email
3082,2083648580a.jpg,['Email'],Email
3083,2084029676.jpg,['Email'],Email
3084,2084029834b.jpg,['Email'],Email
3085,2084029934a.jpg,['Email'],Email
3086,2084030293.jpg,['Email'],Email
3087,2084031123b.jpg,['Email'],Email
3088,2084033434.jpg,['Email'],Email
3089,2084055453b.jpg,['Email'],Email
3090,2084125478a.jpg,['Email'],Email
3091,2084194412.jpg,['Email'],Email
3092,2084288847c.jpg,['Email'],Email
3093,2084289084b.jpg,['Email'],Email
3094,2084289442a.jpg,['Email'],Email
3095,2084289636b.jpg,['Email'],Email
3096,2084325895.jpg,['Email'],Email
3097,2084375937.jpg,['Email'],Email
3098,2084390753b.jpg,['Email'],Email
3099,2084391010a.jpg,['Email'],Email
3100,2084391171.jpg,['Email'],Email
3101,2084391198a.jpg,['Email'],Email
3102,2084391536.jpg,['Email'],Email
3103,2084391924.jpg,['Email'],Email
3104,2084392262.jpg,['Email'],Email
3105,2085029287.jpg,['Email'],Email
3106,2085041601b.jpg,['Email'],Email
3107,2085056272a.jpg,['Email'],Email
3108,2085074946a_4947.jpg,[],Email
3109,2085078244.jpg,['Email'],Email
3110,2085103737c.jpg,['Email'],Email
3111,2085103910d_3911.jpg,['Email'],Email
3112,2085107848.jpg,['Email'],Email
3113,2085108289.jpg,['Email'],Email
3114,2085108596a.jpg,['Email'],Email
3115,2085109520c_9521.jpg,['Email'],Email
3116,2085109849a.jpg,['Email'],Email
3117,2085110291d.jpg,['Email'],Email
3118,2085111332a.jpg,['Email'],Email
3119,2085111504a.jpg,['Email'],Email
3120,2085111870a.jpg,['Email'],Email
3121,2085113097a.jpg,['Email'],Email
3122,2085114044b_4045.jpg,['Email'],Email
3123,2085114496a.jpg,['Email'],Email
3124,2085115503.jpg,['Email'],Email
3125,2085115771c.jpg,['Email'],Email
3126,2085116177c.jpg,['Email'],Email
3127,2085116708.jpg,['Email'],Email
3128,2085119305a.jpg,['Email'],Email
3129,2085120453b.jpg,['Email'],Email
3130,2085120731.jpg,['Email'],Email
3131,2085121166.jpg,['Email'],Email
3132,2085121643c_1644.jpg,['Email'],Email
3133,2085122028a.jpg,['Email'],Email
3134,2085123442.jpg,['Email'],Email
3135,2085123878b.jpg,['Email'],Email
3136,2085124806a.jpg,['Email'],Email
3137,2085125038c.jpg,['Email'],Email
3138,2085125283a.jpg,['Email'],Email
3139,2085126533a.jpg,['Email'],Email
3140,2085133627b.jpg,['Email'],Email
3141,2085133858b.jpg,['Email'],Email
3142,2085134154c_4155.jpg,['Email'],Email
3143,2085134480.jpg,['Email'],Email
3144,2085134821a.jpg,['Email'],Email
3145,2085135313a.jpg,['Email'],Email
3146,2085135535b.jpg,['Email'],Email
3147,2085135750d_5751.jpg,['Email'],Email
3148,2085136133c.jpg,['Email'],Email
3149,2085136346b.jpg,['Email'],Email
3150,2085136611b.jpg,['Email'],Email
3151,2085141399a.jpg,['Email'],Email
3152,2085160699.jpg,['Email'],Email
3153,2085177226a.jpg,['Email'],Email
3154,2085246969.jpg,['Email'],Email
3155,2085269110.jpg,['Email'],Email
3156,2085269729.jpg,['Email'],Email
3157,2085270500a.jpg,['Email'],Email
3158,2085270849b.jpg,['Email'],Email
3159,2085272008a.jpg,['Email'],Email
3160,2085272616a.jpg,['Email'],Email
3161,2085273457_3464.jpg,['Email'],Email
3162,2085282002.jpg,['Email'],Email
3163,2085316049.jpg,['Email'],Email
3164,2085319449.jpg,['Email'],Email
3165,2085532615_2616.jpg,['Email'],Email
3166,2085542332c.jpg,['Email'],Email
3167,2085542857a.jpg,['Email'],Email
3168,2085559043a.jpg,['Email'],Email
3169,2085574918a.jpg,['Email'],Email
3170,2085678310c.jpg,['Email'],Email
3171,2085696767b.jpg,['Email'],Email
3172,2085696947f_6948.jpg,['Email'],Email
3173,2085697107e_7108.jpg,['Email'],Email
3174,2085697275a.jpg,['Email'],Email
3175,2085697517.jpg,['Email'],Email
3176,2085697684b.jpg,['Email'],Email
3177,2085724363.jpg,['Email'],Email
3178,2085724563a.jpg,['Email'],Email
3179,2085724771a.jpg,['Email'],Email
3180,2085725088c.jpg,['Email'],Email
3181,2085726251a.jpg,['Email'],Email
3182,2085726478a.jpg,['Email'],Email
3183,2085751613a.jpg,['Email'],Email
3184,2085752507d.jpg,['Email'],Email
3185,2085753145a.jpg,['Email'],Email
3186,2085753598a.jpg,['Email'],Email
3187,2085754049c.jpg,['Email'],Email
3188,2085756034b.jpg,['Email'],Email
3189,2085756613a.jpg,['Email'],Email
3190,2085757193.jpg,['Email'],Email
3191,2085759967a.jpg,['Email'],Email
3192,2085760404.jpg,['Email'],Email
3193,2085760833a.jpg,['Email'],Email
3194,2085761260b.jpg,['Email'],Email
3195,2085761790a.jpg,['Email'],Email
3196,2085763719.jpg,['Email'],Email
3197,2085764028a.jpg,['Email'],Email
3198,2085764954b_4956.jpg,['Email'],Email
3199,2085765256.jpg,['Email'],Email
3200,2085768458a.jpg,['Email'],Email
3201,2085770392c_0393.jpg,['Email'],Email
3202,2085774142.jpg,['Email'],Email
3203,2085774571d.jpg,['Email'],Email
3204,2085775268d.jpg,['Email'],Email
3205,2085775606.jpg,['Email'],Email
3206,2085776551.jpg,['Email'],Email
3207,2085777318.jpg,['Email'],Email
3208,2085778079.jpg,['Email'],Email
3209,2085779941.jpg,['Email'],Email
3210,2085780454d.jpg,['Email'],Email
3211,2085781094b.jpg,['Email'],Email
3212,2085782239a.jpg,['Email'],Email
3213,2085782641.jpg,['Email'],Email
3214,2085782997a.jpg,['Email'],Email
3215,2085785523.jpg,['Email'],Email
3216,2085786587a.jpg,['Email'],Email
3217,2085786967c.jpg,['Email'],Email
3218,2085787493a.jpg,['Email'],Email
3219,2085788705.jpg,['Email'],Email
3220,2085789783b.jpg,['Email'],Email
3221,2085790906b.jpg,['Email'],Email
3222,2085791853c_1854.jpg,['Email'],Email
3223,2085792209c.jpg,['Email'],Email
3224,2085792518a.jpg,['Email'],Email
3225,2085793441.jpg,['Email'],Email
3226,2085793905a.jpg,['Email'],Email
3227,2085794222a.jpg,['Email'],Email
3228,2085795423.jpg,['Email'],Email
3229,2085797595.jpg,['Email'],Email
3230,2085798744.jpg,['Email'],Email
3231,2085800016d.jpg,['Email'],Email
3232,2085801251.jpg,['Email'],Email
3233,2085801762.jpg,['Email'],Email
3234,2085802279b.jpg,['Email'],Email
3235,2505141976.jpg,['Email'],Email
3236,2505170172.jpg,['Email'],Email
3237,2505217313a.jpg,['Email'],Email
3238,2505225305a.jpg,['Email'],Email
3239,2505226958.jpg,['Email'],Email
3240,2505229081a.jpg,['Email'],Email
3241,2505232397a.jpg,['Email'],Email
3242,2505287241a.jpg,['Email'],Email
3243,2505322245.jpg,['Email'],Email
3244,2505398309c.jpg,['Email'],Email
3245,2505413292.jpg,['Email'],Email
3246,2505423846b_3847.jpg,['Email'],Email
3247,2505476088a.jpg,['Email'],Email
3248,2505508423.jpg,['Email'],Email
3249,2505520136.jpg,['Email'],Email
3250,2505591406.jpg,['Email'],Email
3251,2505940096.jpg,['Email'],Email
3252,2505944249.jpg,['Email'],Email
3253,2702800465.jpg,['Email'],Email
3254,2708506046a.jpg,['Email'],Email
3255,2714401005.jpg,['Email'],Email
3256,0000002770.jpg,['Note'],Note
3257,0000007194.jpg,['Note'],Note
3258,0000016248.jpg,['Note'],Note
3259,00093561.jpg,['Note'],Note
3260,0000248859.jpg,['Note'],Note
3261,0000642640.jpg,['Note'],Note
3262,1013025.jpg,['Note'],Note
3263,01404111.jpg,['Note'],Note
3264,03016504.jpg,['Note'],Note
3265,03023805.jpg,['Note'],Note
3266,03563613.jpg,"['Note', 'Memo']",Note
3267,03590690.jpg,"['Note', 'Memo']",Note
3268,03662678.jpg,['Note'],Note
3269,10058361_10058364.jpg,['Note'],Note
3270,10093110.jpg,['Note'],Note
3271,10106776.jpg,['Note'],Note
3272,10221596_10221597.jpg,['Note'],Note
3273,10226038.jpg,[],Note
3274,10384492.jpg,['Note'],Note
3275,11282478.jpg,['Note'],Note
3276,12882100.jpg,['Note'],Note
3277,12963987.jpg,['Note'],Note
3278,13525267.jpg,"['Note', 'Memo']",Note
3279,50028588.jpg,['Note'],Note
3280,50054229.jpg,['Note'],Note
3281,50076168.jpg,['Note'],Note
3282,50488503-8503.jpg,['Note'],Note
3283,60019614.jpg,['Note'],Note
3284,70057287-7287.jpg,['Note'],Note
3285,71206341.jpg,[],Note
3286,71221273.jpg,"['Note', 'Memo']",Note
3287,71369508.jpg,[],Note
3288,71460901.jpg,[],Note
3289,80191212_80191213.jpg,['Note'],Note
3290,80405450.jpg,"['Note', 'Memo']",Note
3291,82857902.jpg,"['Note', 'Memo']",Note
3292,84422713.jpg,['Note'],Note
3293,85605325.jpg,"['Note', 'Memo']",Note
3294,85651109.jpg,['Note'],Note
3295,87705667.jpg,"['Note', 'Memo']",Note
3296,87732150.jpg,['Note'],Note
3297,87927212.jpg,['Note'],Note
3298,88025179.jpg,['Note'],Note
3299,88025410.jpg,"['Note', 'Form']",Note
3300,89091669.jpg,"['Note', 'Form']",Note
3301,89556237.jpg,"['Note', 'Memo']",Note
3302,89774046a.jpg,"['Note', 'Form']",Note
3303,91783075.jpg,['Note'],Note
3304,91985231-a_91985231.jpg,['Note'],Note
3305,93443778.jpg,['Note'],Note
3306,1000240946.jpg,['Note'],Note
3307,1000261527.jpg,['Note'],Note
3308,1003188772.jpg,['Note'],Note
3309,1003286334.jpg,['Note'],Note
3310,1003403894_1003403895.jpg,['Note'],Note
3311,1003722129.jpg,['Note'],Note
3312,1004867378.jpg,['Note'],Note
3313,1005111374.jpg,['Note'],Note
3314,1005127604_1005127605.jpg,['Note'],Note
3315,2020102257.jpg,['Note'],Note
3316,2020155279.jpg,['Note'],Note
3317,2020247638.jpg,['Note'],Note
3318,2021204574.jpg,['Note'],Note
3319,2021327414_7415.jpg,['Note'],Note
3320,2021333139.jpg,['Note'],Note
3321,2021387400_7401.jpg,['Note'],Note
3322,2021500947.jpg,['Note'],Note
3323,2021528870.jpg,['Note'],Note
3324,2021546486.jpg,['Note'],Note
3325,2021614005.jpg,['Note'],Note
3326,2021655168.jpg,['Note'],Note
3327,2022245046.jpg,['Note'],Note
3328,2022916569.jpg,['Note'],Note
3329,2023104578.jpg,['Note'],Note
3330,2023162754.jpg,['Note'],Note
3331,2023163743.jpg,['Note'],Note
3332,2023192377.jpg,['Note'],Note
3333,2023682165.jpg,['Note'],Note
3334,2023785616.jpg,['Note'],Note
3335,2024024233.jpg,['Note'],Note
3336,2024255591.jpg,['Note'],Note
3337,2024267699.jpg,[],Note
3338,2024407772.jpg,['Note'],Note
3339,2025319413.jpg,['Note'],Note
3340,2025325000.jpg,['Note'],Note
3341,2025990305.jpg,['Note'],Note
3342,2026092254.jpg,['Note'],Note
3343,2026205216.jpg,['Note'],Note
3344,2028589254.jpg,['Note'],Note
3345,2028747856.jpg,['Note'],Note
3346,2028826508.jpg,['Note'],Note
3347,2028837643.jpg,['Note'],Note
3348,2028838727_2028838729.jpg,['Note'],Note
3349,2028919119.jpg,['Note'],Note
3350,2028980117.jpg,['Note'],Note
3351,2029026171.jpg,['Note'],Note
3352,2029042370.jpg,[],Note
3353,2029129273.jpg,"['Note', 'Memo']",Note
3354,2029146130.jpg,['Note'],Note
3355,2029157248.jpg,['Note'],Note
3356,2029157407.jpg,['Note'],Note
3357,2029160542.jpg,['Note'],Note
3358,2029180090.jpg,['Note'],Note
3359,2029204890.jpg,['Note'],Note
3360,2029237593.jpg,['Note'],Note
3361,2029240096.jpg,[],Note
3362,2030020255.jpg,['Note'],Note
3363,2030053173.jpg,['Note'],Note
3364,2030105137.jpg,['Note'],Note
3365,2030195129.jpg,[],Note
3366,2030323138.jpg,['Note'],Note
3367,2030353547.jpg,['Note'],Note
3368,2030545825.jpg,['Note'],Note
3369,2030714615.jpg,['Note'],Note
3370,2031018769.jpg,['Note'],Note
3371,2031367558.jpg,['Note'],Note
3372,2037023038.jpg,['Note'],Note
3373,2041238248.jpg,['Note'],Note
3374,2041767269.jpg,['Note'],Note
3375,2043246073.jpg,['Note'],Note
3376,2045207751.jpg,['Note'],Note
3377,2045518260.jpg,['Note'],Note
3378,2048858141.jpg,['Note'],Note
3379,2050364687.jpg,['Note'],Note
3380,2051800478.jpg,['Note'],Note
3381,2056172318.jpg,['Note'],Note
3382,2059196199.jpg,['Note'],Note
3383,2060540658.jpg,[],Note
3384,2062055279.jpg,['Note'],Note
3385,2062432446.jpg,['Note'],Note
3386,2063181986.jpg,['Note'],Note
3387,2063603124.jpg,['Note'],Note
3388,2063710424.jpg,['Note'],Note
3389,2064803045.jpg,['Note'],Note
3390,2064984702.jpg,['Note'],Note
3391,2065023135.jpg,"['Note', 'Memo']",Note
3392,2065354661.jpg,['Note'],Note
3393,2070159121.jpg,['Note'],Note
3394,2070386760.jpg,['Note'],Note
3395,2070393585.jpg,['Note'],Note
3396,2071191029.jpg,['Note'],Note
3397,2071226076.jpg,['Note'],Note
3398,2071722490.jpg,['Note'],Note
3399,2072037683.jpg,['Note'],Note
3400,2072150072.jpg,['Note'],Note
3401,2072237168.jpg,['Note'],Note
3402,2072489111.jpg,['Note'],Note
3403,2072571651.jpg,[],Note
3404,2072654561.jpg,['Note'],Note
3405,2073414412.jpg,['Note'],Note
3406,2073425843.jpg,['Note'],Note
3407,2073440248.jpg,['Note'],Note
3408,2074071502a.jpg,['Note'],Note
3409,2074231764.jpg,['Note'],Note
3410,2074551872.jpg,['Note'],Note
3411,2074784438.jpg,['Note'],Note
3412,2075949750.jpg,['Note'],Note
3413,2077122151.jpg,['Note'],Note
3414,2078067768.jpg,['Note'],Note
3415,2080475741.jpg,['Note'],Note
3416,2080605718_5718a.jpg,['Note'],Note
3417,2082206330.jpg,[],Note
3418,2082693424a.jpg,[],Note
3419,2083927405.jpg,['Note'],Note
3420,2084568423.jpg,['Note'],Note
3421,2085052974.jpg,['Note'],Note
3422,2501268920-a.jpg,['Note'],Note
3423,2501639006.jpg,['Note'],Note
3424,2501658355.jpg,['Note'],Note
3425,2505291689.jpg,[],Note
3426,2505334571.jpg,['Note'],Note
3427,2505475748.jpg,['Note'],Note
3428,594375.jpg,[],Report
3429,10044882_10044909.jpg,[],Report
3430,10103478_10103482.jpg,[],Report
3431,10232045_10232047.jpg,[],Report
3432,502829678_502829693.jpg,[],Report
3433,503646128+-6129.jpg,[],Report
3434,505026775.jpg,[],Report
3435,505731955+-1955.jpg,[],Report
3436,505938120+-8126.jpg,[],Report
3437,506131656_506131659.jpg,[],Report
3438,506135672_506135674.jpg,[],Report
3439,506812605.jpg,[],Report
3440,517285472+-5474.jpg,[],Report
3441,518027091_518027095.jpg,[],Report
3442,tnwl0053832_3842.jpg,[],Report
3443,tob15511.67_tob15511.69.jpg,[],Report
3444,tob15907.46.jpg,[],Report
3445,ton01220.33_ton01220.60.jpg,[],Report
3446,10051884_10051894.jpg,[],Scientific
3447,10214817_10214869.jpg,[],Scientific
3448,88198368_8384.jpg,[],Scientific
3449,88221449_1451.jpg,[],Scientific
3450,88755863_5886.jpg,[],Scientific
3451,1000121813.jpg,[],Scientific
3452,1001762921.jpg,[],Scientific
3453,1001766887.jpg,[],Scientific
3454,1001909081.jpg,[],Scientific
3455,1001920153.jpg,[],Scientific
3456,1003112789_1003112797.jpg,[],Scientific
3457,2023489783.jpg,[],Scientific
3458,2024313532.jpg,[],Scientific
3459,2024556141.jpg,[],Scientific
3460,2026025182_2026025325.jpg,[],Scientific
3461,2028719331.jpg,[],Scientific
3462,2028875721.jpg,[],Scientific
3463,2029110888.jpg,[],Scientific
3464,2062058903.jpg,[],Scientific
3465,2064717660_7789.jpg,[],Scientific
3466,2076634303_4365.jpg,[],Scientific
3467,2076907631_7668.jpg,[],Scientific
3468,2078576212_6288.jpg,[],Scientific
3469,2082798720_8753.jpg,[],Scientific
3470,2501008232.jpg,[],Scientific
3471,2501013691_2501013746.jpg,[],Scientific
3472,2501052565.jpg,[],Scientific
3473,2501138382.jpg,[],Scientific
3474,2501236320_2501236348.jpg,[],Scientific
3475,2501275351.jpg,[],Scientific
3476,2501311550.jpg,[],Scientific
3477,2501383464_2501383472.jpg,[],Scientific
3478,2501525906_2501525919.jpg,[],Scientific
3479,82581670.jpg,[],Memo
